id,observed_on,quality_grade,latitude,longitude,taxon_id,taxon_name,common_name,iconic_taxon,rank,place_guess,observer,num_id_agreements,url
47174476,2020-05-24,research,44.8763126932,-93.1839369052,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"St Paul, MN 55120, USA",jodrod,2,https://www.inaturalist.org/observations/47174476
47179086,2020-05-03,research,45.1336737117,-93.3094580938,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Oliver Ave N, Brooklyn Park, MN, US",jonfrikken,1,https://www.inaturalist.org/observations/47179086
47181161,2020-05-18,research,45.1085895254,-93.4586159048,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Rice Lake, Maple Grove, MN, US",jonfrikken,2,https://www.inaturalist.org/observations/47181161
47182128,2020-05-24,research,45.1495932509,-93.4347885848,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Maple Grove, MN, US",jonfrikken,1,https://www.inaturalist.org/observations/47182128
47182199,2020-05-24,research,45.1520080772,-93.4340273404,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Nathan Ln N, Maple Grove, MN, US",jonfrikken,1,https://www.inaturalist.org/observations/47182199
47192685,2020-05-23,research,44.9136529722,-93.2546995833,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Northrop, Minneapolis, MN, USA",rksw,1,https://www.inaturalist.org/observations/47192685
47196150,2020-05-24,research,44.7177137997,-93.6276591997,515419,Lampropeltis triangulum,Eastern Milksnake,Reptilia,species,"San Francisco Township, MN, USA",chickajilly,1,https://www.inaturalist.org/observations/47196150
47200948,2020-05-24,research,44.77825333,-93.15737217,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Jensen Lake, Eagan, MN, US",oneillendas,1,https://www.inaturalist.org/observations/47200948
47216332,2020-05-24,research,44.78603,-93.025925,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"Pine Bend, Inver Grove Heights, MN, US",andrewswenson,2,https://www.inaturalist.org/observations/47216332
47221045,2020-05-24,research,44.8458377318,-93.0083700735,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Washington County, Mississippi National River and Recreation Area, US-MN, US",catnatural,2,https://www.inaturalist.org/observations/47221045
47222304,2020-05-16,research,47.3362294444,-91.2712153606,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,Beaver Bay Township,neteksee,2,https://www.inaturalist.org/observations/47222304
47222462,2020-05-24,research,45.4796396453,-92.8994781286,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",linneisa000,4,https://www.inaturalist.org/observations/47222462
47258203,2020-05-24,research,45.2098906,-93.3388428,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"13180 Crooked Lake Blvd NW, Coon Rapids, MN 55433, USA",safechrislaurie,2,https://www.inaturalist.org/observations/47258203
47263946,2020-05-24,research,45.1201922966,-93.2775757169,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Springbrook Nature Center, Fridley, MN, US",westra,1,https://www.inaturalist.org/observations/47263946
47264246,2020-05-24,research,45.1202694765,-93.2772171014,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Springbrook Nature Center, Fridley, MN, US",westra,1,https://www.inaturalist.org/observations/47264246
47283102,2020-05-25,research,44.717675,-93.14688883,28378,Thamnophis radix,Plains Garter Snake,Reptilia,species,"Shannon Pkwy, Rosemount, MN, US",matthewt6416,2,https://www.inaturalist.org/observations/47283102
47292136,2020-05-25,research,45.0466677494,-93.22406828,39771,Chrysemys picta,Painted Turtle,Reptilia,species,St. Anthony,jaege202,2,https://www.inaturalist.org/observations/47292136
47292357,2020-05-25,research,45.0466677494,-93.22406828,39771,Chrysemys picta,Painted Turtle,Reptilia,species,St. Anthony,jaege202,3,https://www.inaturalist.org/observations/47292357
47297570,2020-05-25,research,46.3414488039,-94.2164268664,39556,Apalone spinifera,Spiny Softshell,Reptilia,species,"Brainerd, MN 56401, USA",lcplinske,1,https://www.inaturalist.org/observations/47297570
47297662,2020-05-25,research,46.3415006512,-94.216383951,39858,Graptemys geographica,Northern Map Turtle,Reptilia,species,"Brainerd, MN 56401, USA",lcplinske,1,https://www.inaturalist.org/observations/47297662
47299513,2020-05-25,research,44.9129997114,-93.1305905448,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lilydale Regional Park, Lilydale, MN, US",jenmn,1,https://www.inaturalist.org/observations/47299513
47305640,2020-05-25,research,45.50626799,-94.1524855187,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"River Bluffs Regional Park, Saint Cloud, MN, US",isoldemueller,2,https://www.inaturalist.org/observations/47305640
47307697,2020-05-16,research,47.320879411,-91.2515561096,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,Beaver Bay Township,neteksee,2,https://www.inaturalist.org/observations/47307697
47316739,2020-05-06,research,44.84429167,-93.23137833,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnesota Valley National Wildlife Refuge, Bloomington, MN, US",gclindsey,1,https://www.inaturalist.org/observations/47316739
47320592,2020-05-25,research,44.83423333,-93.41767833,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Olympic Hills Golf Club, Eden Prairie, MN, US",hessejmb,1,https://www.inaturalist.org/observations/47320592
47321583,2020-05-12,research,46.958452,-95.653178,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Becker County, MN, USA",blancadog,1,https://www.inaturalist.org/observations/47321583
47321600,2020-05-12,research,46.95625,-95.639004,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Becker County, MN, USA",blancadog,1,https://www.inaturalist.org/observations/47321600
47326788,2020-05-25,research,45.40015428,-92.95767984,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Lent Township, MN, USA",dinosaurustrex,2,https://www.inaturalist.org/observations/47326788
47328646,2020-05-25,research,46.4385652974,-92.7319133654,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Moose Lake Township, MN, USA",nolankerr,2,https://www.inaturalist.org/observations/47328646
47330521,2020-05-25,research,45.5618469697,-93.7776472403,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",aliciab2,3,https://www.inaturalist.org/observations/47330521
47334986,2020-05-25,research,45.08138617,-92.80698333,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Saint Croix National Scenic Riverway, Stillwater, MN, US",golin010,2,https://www.inaturalist.org/observations/47334986
47336607,2020-05-25,research,44.00025556,-92.51792167,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Mayowood Corridor County Park, Rochester, MN, US",wilywill,1,https://www.inaturalist.org/observations/47336607
47337388,2020-05-25,research,45.0988167713,-93.0141135996,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Bald Eagle Blvd E, Saint Paul, MN, US",lilacviolet,1,https://www.inaturalist.org/observations/47337388
47337880,2020-05-25,research,46.842305,-92.06543617,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Woodland-Pleasantview, Duluth, MN, US",elsnow,1,https://www.inaturalist.org/observations/47337880
47338911,2020-05-25,research,45.08208333,-93.45365333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Crest Dr, Maple Grove, MN, US",louweez,1,https://www.inaturalist.org/observations/47338911
47345065,2020-05-24,research,44.9248910467,-93.1850379385,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Highland Park, St Paul, MN, USA",annazastrow,2,https://www.inaturalist.org/observations/47345065
47347586,2020-05-24,research,44.9247789247,-93.1856703758,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Highland Park, St Paul, MN, USA",marykae,1,https://www.inaturalist.org/observations/47347586
47347783,2020-05-25,research,46.51397833,-95.92817,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Maplewood State Park, Pelican Rapids, MN, US",mpuffer,3,https://www.inaturalist.org/observations/47347783
47354617,2020-05-25,research,45.5415418044,-94.1497032956,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"St. Cloud State University, Saint Cloud, MN, US",odontoblast32,2,https://www.inaturalist.org/observations/47354617
47362380,2020-05-25,research,44.9631588436,-93.2231744003,62722,Apalone spinifera spinifera,Eastern Spiny Softshell,Reptilia,subspecies,"Mississippi River, Minneapolis, MN, US",silentsnail,2,https://www.inaturalist.org/observations/47362380
47396921,2020-05-26,research,44.934659688,-93.5780015607,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",lh6542,1,https://www.inaturalist.org/observations/47396921
47397136,2020-05-26,research,45.2955289588,-93.3761890233,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Ramsey, MN 55303, USA",jammingjack99,1,https://www.inaturalist.org/observations/47397136
47420909,2020-05-26,research,44.89467211,-93.10119702,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Dakota County, US-MN, US",nerdalert622,2,https://www.inaturalist.org/observations/47420909
47431508,2020-05-26,research,44.869175,-92.78103667,108348,Pantherophis ramspotti,Western Foxsnake,Reptilia,species,"Afton State Park, Afton, MN, US",bsneenor,2,https://www.inaturalist.org/observations/47431508
47436742,2020-05-26,research,45.1247575635,-92.8047761801,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Minnesota, US",amack220,1,https://www.inaturalist.org/observations/47436742
47447071,2020-05-26,research,45.0630782196,-92.7213966361,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Minnesota, US",gregseitz,2,https://www.inaturalist.org/observations/47447071
47448772,2020-05-26,research,45.19960833,-92.77397167,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Sixth St, Marine on Saint Croix, MN, US",olivecharais,2,https://www.inaturalist.org/observations/47448772
47456464,2020-05-26,research,45.08473617,-92.84451333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Neal Ave N, Stillwater, MN, US",ljbrown,1,https://www.inaturalist.org/observations/47456464
47462374,2020-05-26,research,44.901011328,-93.4755776007,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Minnetonka, MN, USA",heatherholm,2,https://www.inaturalist.org/observations/47462374
47471343,2020-05-26,research,44.95876333,-93.80938,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Luce Line Trail, Watertown, MN, US",roguemo,1,https://www.inaturalist.org/observations/47471343
47471345,2020-05-26,research,44.78707833,-93.12609167,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Lebanon Hills Regional Park, Eagan, MN, US",matthewt6416,2,https://www.inaturalist.org/observations/47471345
47473013,2020-05-26,research,44.7894389413,-93.1273104534,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lebanon Hills Regional Park, Eagan, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/47473013
47493748,2020-05-26,research,44.0091716427,-93.2763417548,146314,Opheodrys vernalis,Smooth Greensnake,Reptilia,species,"Saco Farm, Steele County, MN, USA",pauls_tucson,4,https://www.inaturalist.org/observations/47493748
47528863,2020-05-23,research,45.0916221667,-93.0002277783,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Lake Ave, White Bear Lake, MN, US",sunkenstringer,1,https://www.inaturalist.org/observations/47528863
47532962,2020-05-27,research,44.983955,-93.51895333,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Fourth Ave N, Plymouth, MN, US",brynnmerlin,1,https://www.inaturalist.org/observations/47532962
47542851,2020-05-27,research,44.9378796621,-92.8841764201,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Eastview Rd, Woodbury, MN, US",pbeckmann,2,https://www.inaturalist.org/observations/47542851
47542963,2020-05-27,research,44.9383712607,-92.8840818723,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Eastview Rd, Woodbury, MN, US",pbeckmann,2,https://www.inaturalist.org/observations/47542963
47556581,2020-05-24,research,45.0810489793,-95.9697755962,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Lac Qui Parle County, MN, USA",rager001,2,https://www.inaturalist.org/observations/47556581
47564987,2020-05-27,research,45.43207068,-93.0094719586,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"335th St, Stacy, MN, US",gray_scientist,1,https://www.inaturalist.org/observations/47564987
47567344,2020-05-27,research,44.8857715798,-93.1848299116,108348,Pantherophis ramspotti,Western Foxsnake,Reptilia,species,"Fort Snelling State Park, Saint Paul, MN, US",mikemccullough,5,https://www.inaturalist.org/observations/47567344
47572245,2020-05-27,research,45.5218711139,-93.6098491733,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"305th Ave, Princeton, MN, US",rutabage,2,https://www.inaturalist.org/observations/47572245
47577700,2020-05-27,research,45.4755844077,-93.1440395592,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",gray_scientist,4,https://www.inaturalist.org/observations/47577700
47582669,2020-05-27,research,45.559385095,-92.9486040373,60347,Pituophis catenifer sayi,Bullsnake,Reptilia,subspecies,"Minnesota, US",christipalme,5,https://www.inaturalist.org/observations/47582669
47584754,2020-05-27,research,46.830075,-92.0870027778,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Hunters Park, Duluth, MN, USA",davidenrique,2,https://www.inaturalist.org/observations/47584754
47588426,2020-05-27,research,46.2208397605,-94.239985342,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Crow Wing County, MN, USA",lcplinske,1,https://www.inaturalist.org/observations/47588426
47615571,2020-05-28,research,44.825705,-93.4070133333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Nottingham Trail, Eden Prairie, MN, US",jdgj149,1,https://www.inaturalist.org/observations/47615571
47621396,2020-05-24,research,44.71901667,-93.30095,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"James Ave S, Burnsville, MN, US",anissabyrd,1,https://www.inaturalist.org/observations/47621396
47651139,2020-05-28,research,44.71065833,-93.17022833,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"East Community Park, Lakeville, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/47651139
47656467,2020-05-28,research,45.1389697692,-93.0822499424,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Royal Pines Pl, Lino Lakes, MN, US",leannmichael,1,https://www.inaturalist.org/observations/47656467
47672772,2020-05-28,research,45.0420570355,-93.1405368464,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Richmond Ave, Shoreview, MN, US",rainfalls,2,https://www.inaturalist.org/observations/47672772
47674328,2020-05-28,research,44.988575,-93.333625,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Theodore Wirth Park, Golden Valley, MN, US",bimibatoo,1,https://www.inaturalist.org/observations/47674328
47683160,2020-05-23,research,45.0427305157,-93.1477379366,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Arden Hills, MN, USA",natasha213,1,https://www.inaturalist.org/observations/47683160
47690388,2020-05-28,research,47.9344540795,-91.9309956953,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Morse Township, MN 55731, USA",bogwalker,1,https://www.inaturalist.org/observations/47690388
47692069,2020-05-28,research,45.02146667,-93.43315833,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"French Regional Park, Plymouth, MN, US",brynnmerlin,1,https://www.inaturalist.org/observations/47692069
47696775,2020-05-25,research,44.9002444444,-92.9958638889,108348,Pantherophis ramspotti,Western Foxsnake,Reptilia,species,"Maplewood, MN, USA",ac_herman,5,https://www.inaturalist.org/observations/47696775
47697617,2020-05-28,research,44.914315,-93.1290833333,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Lilydale, MN, USA",gamelaner,2,https://www.inaturalist.org/observations/47697617
47744882,2020-05-21,research,44.74938333,-93.61153333,515419,Lampropeltis triangulum,Eastern Milksnake,Reptilia,species,"Minnesota Valley State Recreation Area, Shakopee, MN, US",phaiker,2,https://www.inaturalist.org/observations/47744882
47778504,2020-05-27,research,44.9291109722,-92.9117009722,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"St Paul, MN 55125, USA",prairie_anthropocene,2,https://www.inaturalist.org/observations/47778504
47778525,2020-05-27,research,44.9284377997,-92.9115359,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"St Paul, MN 55125, USA",prairie_anthropocene,2,https://www.inaturalist.org/observations/47778525
47778810,2020-05-28,research,44.9641303848,-92.9485456645,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Oakdale, MN 55128, USA",prairie_anthropocene,1,https://www.inaturalist.org/observations/47778810
47780877,2020-05-28,research,46.6445616998,-94.8871634997,29925,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,species,"CR-14, Sebeka, MN, US",dagens,3,https://www.inaturalist.org/observations/47780877
47833936,2020-05-26,research,44.7893026764,-93.1271780085,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Lebanon Hills Regional Park, Eagan, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/47833936
47853262,2020-05-10,research,46.96773,-91.8979279722,28557,Storeria occipitomaculata,Red-bellied Snake,Reptilia,species,"Duluth Township, MN, USA",jade99,2,https://www.inaturalist.org/observations/47853262
47853333,2020-05-10,research,46.9688188,-91.8974443,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Duluth Township, MN, USA",jade99,1,https://www.inaturalist.org/observations/47853333
47856817,2020-05-29,research,43.63146667,-93.28030333,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Hayward, MN, US",frankziegler,1,https://www.inaturalist.org/observations/47856817
47879767,2020-05-30,research,44.4703955408,-92.3941165213,108348,Pantherophis ramspotti,Western Foxsnake,Reptilia,species,"Richard J. Dorer Memorial Hardwood State Forest, Lake City, MN, US",e_lund,2,https://www.inaturalist.org/observations/47879767
47879843,2020-05-30,research,44.78780333,-93.02871667,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"111th St E, Inver Grove Heights, MN, US",vanessaperry,1,https://www.inaturalist.org/observations/47879843
47892131,2020-05-30,research,44.5020961866,-93.0291587621,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"Randolph, MN, US",gonodactylus,1,https://www.inaturalist.org/observations/47892131
47900926,2020-05-25,research,46.1217114395,-93.0005676765,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Pine County, MN, USA",bozbabe,1,https://www.inaturalist.org/observations/47900926
47904103,2020-05-27,research,44.9406783333,-93.2560316667,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Powderhorn Park, Minneapolis, MN 55407, USA",liren,1,https://www.inaturalist.org/observations/47904103
47905825,2020-05-30,research,44.8775448304,-93.7192174886,39771,Chrysemys picta,Painted Turtle,Reptilia,species,Waconia,suedallman,1,https://www.inaturalist.org/observations/47905825
47920855,2020-05-21,research,46.5356171955,-94.392122704,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",jpguida,3,https://www.inaturalist.org/observations/47920855
47920887,2020-04-28,research,46.5513798851,-94.3382106905,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",jpguida,3,https://www.inaturalist.org/observations/47920887
48001582,2020-05-30,research,44.221051,-93.520459,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Rice County, MN, USA",marami,1,https://www.inaturalist.org/observations/48001582
48031157,2020-05-31,research,44.9714757968,-93.3860552777,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Westwood Hills Nature Center, Golden Valley, MN, US",aguirard,2,https://www.inaturalist.org/observations/48031157
48031701,2020-05-31,research,45.17452111,-93.78280318,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Buffalo Township, MN 55313, USA",dianen5,2,https://www.inaturalist.org/observations/48031701
48053990,2020-05-29,research,45.484360404,-93.7004125032,39885,Emydoidea blandingii,Blanding's Turtle,Reptilia,species,"Minnesota, US",mmmiller,4,https://www.inaturalist.org/observations/48053990
48062327,2020-05-29,research,47.3786388889,-91.18785,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Lake County, MN, USA",rholmes925,1,https://www.inaturalist.org/observations/48062327
48062776,2020-05-31,research,47.4258136003,-92.2383097758,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Loon Lake Rd, Aurora, MN, US",atom-h,1,https://www.inaturalist.org/observations/48062776
48076114,2020-05-31,research,46.50544667,-95.72131333,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"CR-44, Richville, MN, US",jhatlevig,1,https://www.inaturalist.org/observations/48076114
48076397,2020-05-21,research,44.9108327231,-93.4908752278,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Charlotte, Minnetonka, MN, US",tillerybailey,4,https://www.inaturalist.org/observations/48076397
48080499,2020-05-31,research,47.1461967,-92.7270649,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"8793 Owl Ave, Meadowlands, MN 55765, USA",andybirkey,1,https://www.inaturalist.org/observations/48080499
48083296,2020-05-30,research,44.721019602,-93.1703242732,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Cobblestone Lake Park, Apple Valley, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48083296
48119883,2020-06-01,research,44.902995155,-92.9475310696,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Meadow Brook Dr, Woodbury, MN, US",rowan-dragontree,2,https://www.inaturalist.org/observations/48119883
48125252,2020-06-01,research,44.836575,-93.42580333,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Mt Curve Rd, Eden Prairie, MN, US",rsneville,1,https://www.inaturalist.org/observations/48125252
48126231,2020-05-29,research,45.1773859414,-96.066432447,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Swift County, MN, USA",rager001,1,https://www.inaturalist.org/observations/48126231
48126232,2020-05-29,research,45.1775132586,-96.0659017395,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Swift County, MN, USA",rager001,1,https://www.inaturalist.org/observations/48126232
48133491,2020-05-31,research,45.3257305556,-93.3699166667,39858,Graptemys geographica,Northern Map Turtle,Reptilia,species,"Oak Grove, MN, USA",jacobzippy,2,https://www.inaturalist.org/observations/48133491
48137342,2020-05-31,research,45.1516316198,-93.3010616899,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"Coon Rapids Blvd & Crane St, Coon Rapids, MN 55433, USA",turbopixie,2,https://www.inaturalist.org/observations/48137342
48168878,2020-06-01,research,45.3588009722,-93.7583199722,73801,Plestiodon septentrionalis,Prairie Skink,Reptilia,species,"Big Lake, MN, USA",jessicasundberg,2,https://www.inaturalist.org/observations/48168878
48175470,2020-05-24,research,48.225845,-92.10984167,28362,Thamnophis sirtalis,Common Garter Snake,Reptilia,species,"Superior National Forest, Ely, MN, US",dmaxwell,1,https://www.inaturalist.org/observations/48175470
48192990,2020-06-01,research,44.8233256844,-93.1387699626,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Autumn Cir, Eagan, MN, US",violaelafandi,3,https://www.inaturalist.org/observations/48192990
48208386,2020-05-29,research,43.6285331133,-93.2902339407,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Freeborn County, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/48208386
48208389,2020-05-29,research,43.6288449167,-93.2905463625,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Freeborn County, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/48208389
48208390,2020-05-29,research,43.6286663032,-93.2909969736,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Freeborn County, MN, USA",frankziegler,1,https://www.inaturalist.org/observations/48208390
48225269,2020-06-02,research,44.81722167,-93.26171167,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Tenth Avenue Cir S, Bloomington, MN, US",cornyleaf,1,https://www.inaturalist.org/observations/48225269
48239209,2020-06-02,research,44.942735,-93.25878,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Powderhorn Park, Minneapolis, MN 55407, USA",liren,1,https://www.inaturalist.org/observations/48239209
48250869,2020-05-30,research,44.9240555158,-92.793793275,39771,Chrysemys picta,Painted Turtle,Reptilia,species,Belwin Conservancy - Education Center Trails,gregseitz,1,https://www.inaturalist.org/observations/48250869
48252456,2020-05-31,research,47.195260469,-93.6173740945,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Itasca County, MN, USA",sofiewicklund,1,https://www.inaturalist.org/observations/48252456
48252583,2020-06-02,research,44.7321666667,-93.6348583333,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Carver County, MN, USA",carycoop,1,https://www.inaturalist.org/observations/48252583
48252932,2020-06-02,research,45.1212544553,-93.4588840418,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"92nd Pl N, Maple Grove, MN, US",jonfrikken,3,https://www.inaturalist.org/observations/48252932
48289432,2020-05-31,research,45.0004796682,-93.119440265,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Roseville, MN 55113, USA",mariasmith1,3,https://www.inaturalist.org/observations/48289432
48294716,2020-06-03,research,45.4800762667,-93.7004785906,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,Zimmerman,suedallman,2,https://www.inaturalist.org/observations/48294716
48300035,2020-06-02,research,44.9301888105,-92.8820539738,39773,Chrysemys picta bellii,Western Painted Turtle,Reptilia,subspecies,"Minnesota, US",catnatural,2,https://www.inaturalist.org/observations/48300035
48333286,2020-06-03,research,44.81893667,-93.339645,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Heritage Hills Park, Bloomington, MN, US",natalienauman,2,https://www.inaturalist.org/observations/48333286
48335896,2020-06-03,research,44.891277,-95.6481425278,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Sparta Township, MN 56265, USA",pfurshong,1,https://www.inaturalist.org/observations/48335896
48340066,2020-06-02,research,46.33142167,-94.22054167,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,Brainerd,marshallpalooza,3,https://www.inaturalist.org/observations/48340066
48340221,2020-06-02,research,46.33139167,-94.22048833,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,Brainerd,marshallpalooza,2,https://www.inaturalist.org/observations/48340221
48355573,2020-06-03,research,44.7208861111,-93.6203916667,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Scott County, MN, USA",carycoop,1,https://www.inaturalist.org/observations/48355573
48362677,2020-06-03,research,44.7105779231,-93.3324022071,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Murphy-Hanrehan Park Reserve, Prior Lake, MN, US",matthewt6416,1,https://www.inaturalist.org/observations/48362677
48366762,2020-06-03,research,44.90290362,-93.47364198,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Excelsior Blvd & Whited Ave, Minnetonka, MN 55345, USA",benbullard,1,https://www.inaturalist.org/observations/48366762
48380573,2020-06-03,research,44.780525909,-93.1194533226,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Marsh Ct, Eagan, MN, US",martyo,2,https://www.inaturalist.org/observations/48380573
48387335,2020-06-03,research,44.83419167,-93.41316167,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Olympic Hills Golf Club, Eden Prairie, MN, US",hessejmb,1,https://www.inaturalist.org/observations/48387335
48388283,2020-06-03,research,44.9931166667,-93.1201111111,39682,Chelydra serpentina,Common Snapping Turtle,Reptilia,species,"Ramsey, Minnesota, United States",maryjunko,1,https://www.inaturalist.org/observations/48388283
48394746,2020-06-03,research,46.2726900647,-96.0622631169,39771,Chrysemys picta,Painted Turtle,Reptilia,species,"Lake Charles, Fergus Falls, MN, US",scrophularia69,2,https://www.inaturalist.org/observations/48394746
